INFO 2026-01-07 18:32:21,393 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 19:00:05,064 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:05,068 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:05,082 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:06,654 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:06,808 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:06,912 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:08,721 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:08,754 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:08,757 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:22,074 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:22,084 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:22,240 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:31,900 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:31,917 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:31,946 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:34,414 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:00:35,120 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:35,733 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:35,745 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:36,449 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:36,466 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:36,484 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:54,064 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:00:54,223 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:54,258 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:54,272 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:55,271 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:55,276 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:55,303 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:56,071 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:56,084 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:00:56,088 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:00:56,562 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:57,243 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:00:57,854 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:58,570 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:58,576 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:59,191 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:00:59,883 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:01:00,513 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:01,533 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:01,561 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:01,564 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:02,849 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:02,883 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:02,888 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:03,282 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:03,287 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:03,308 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:03,989 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:03,999 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:04,007 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:04,800 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:04,821 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:04,831 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:05,579 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:05,580 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:05,581 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:07,233 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:07,244 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:07,258 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:32,249 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:32,249 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:01:32,283 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:52,655 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:01:52,739 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:01:52,740 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:02:46,016 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:02:48,146 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:02:48,169 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:02:48,213 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:05:46,246 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:05:48,540 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:05:48,541 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:48,543 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:52,302 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:05:52,426 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:52,459 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:05:52,497 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:55,525 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:05:55,642 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:55,651 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:05:55,656 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:05:59,146 autoreload D:\Escritorio\Software el Campo\finanzas\views.py changed, reloading.
INFO 2026-01-07 19:06:00,359 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 19:06:11,468 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:11,469 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:11,476 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:13,091 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:13,095 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:13,096 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:13,580 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:13,581 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:13,587 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:26,937 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:27,762 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:06:28,207 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:28,980 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:28,987 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:28,987 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:29,678 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:29,683 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:29,862 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:30,208 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:06:30,948 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:06:30,953 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:06:30,986 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:07:18,385 autoreload D:\Escritorio\Software el Campo\finanzas\views.py changed, reloading.
INFO 2026-01-07 19:07:19,267 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 19:07:35,101 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:07:35,104 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:07:35,108 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:07:36,173 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:07:36,926 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:07:37,345 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:07:37,352 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:07:38,281 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:07:38,327 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:07:38,329 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:07:42,947 autoreload D:\Escritorio\Software el Campo\finanzas\urls.py changed, reloading.
INFO 2026-01-07 19:07:43,813 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 19:07:53,004 log "POST /api/auth/login/ HTTP/1.1" 200 181
INFO 2026-01-07 19:07:53,128 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:07:53,224 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:07:53,234 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:07:53,300 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:08:08,095 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:08:08,108 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:08:08,111 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:08:09,208 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:08:09,932 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:08:10,439 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:08:10,441 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:08:11,446 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 19:08:11,462 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:08:11,464 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:11,572 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:11:11,729 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:11,732 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:11:11,735 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:23,037 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:23,048 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:11:23,089 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:11:25,404 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 19:11:25,564 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:11:25,567 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:25,611 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 19:11:39,579 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:11:39,762 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:11:39,772 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:39,790 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:11:42,008 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:42,012 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:11:42,021 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:44,283 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:11:55,866 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:11:58,237 log "OPTIONS /api/fotos/?album=1 HTTP/1.1" 200 0
INFO 2026-01-07 19:11:58,306 log "GET /api/fotos/?album=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:11:59,884 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:12:00,601 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:08,253 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:08,253 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:08,264 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:09,226 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:09,236 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:09,245 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:12,268 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:13,544 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:12:14,464 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:14,476 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:14,500 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:15,797 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:15,808 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:15,816 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:52,789 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:52,915 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:52,927 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:53,839 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:12:53,937 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:12:54,034 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:54,062 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:54,085 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:54,143 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:54,206 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:54,249 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:57,153 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:12:57,315 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:12:58,473 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:12:58,481 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:12:58,562 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:12:58,577 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:12:59,365 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:59,439 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:59,893 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:12:59,894 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:59,906 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:12:59,989 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:12:59,996 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:00,041 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:13:00,473 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:00,474 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:00,476 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:00,608 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:00,622 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:00,659 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:02,767 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:02,794 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:02,807 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:13:02,882 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:02,928 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:13:02,940 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:06,796 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:13:06,809 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:13:06,872 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 19:13:06,891 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 19:13:07,928 log "OPTIONS /api/gastos/?proyecto=3 HTTP/1.1" 200 0
INFO 2026-01-07 19:13:07,929 log "OPTIONS /api/gastos/?proyecto=3 HTTP/1.1" 200 0
INFO 2026-01-07 19:13:07,929 log "OPTIONS /api/gastos/resumen_mensual/?proyecto=3 HTTP/1.1" 200 0
INFO 2026-01-07 19:13:07,929 log "OPTIONS /api/gastos/resumen_mensual/?proyecto=3 HTTP/1.1" 200 0
INFO 2026-01-07 19:13:08,051 log "GET /api/gastos/resumen_mensual/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:08,074 log "GET /api/gastos/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:08,094 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:13:08,215 log "GET /api/gastos/resumen_mensual/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:08,289 log "GET /api/gastos/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:13:08,317 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:11,473 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:11,538 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:12,058 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:14:12,125 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 19:14:12,899 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:14:13,029 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 19:14:13,490 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:13,560 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:14,194 log "GET /api/gastos/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:14,205 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:14,228 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:14,291 log "GET /api/gastos/?proyecto=3 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:14,307 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:14,326 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:15,762 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:14:15,912 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:14:16,011 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:16,013 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:16,030 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:16,139 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:16,146 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:16,155 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:26,620 log "POST /api/auth/login/ HTTP/1.1" 200 243
INFO 2026-01-07 19:14:26,712 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:14:26,872 log "GET /api/proyectos/ HTTP/1.1" 200 474
INFO 2026-01-07 19:14:26,876 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:26,888 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:26,906 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:27,072 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:27,085 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:27,094 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:27,910 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:28,003 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:28,996 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:28,997 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:29,014 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:14:29,093 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:14:29,110 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 19:14:29,120 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:15:36,998 log "OPTIONS /api/gastos/ HTTP/1.1" 200 0
INFO 2026-01-07 19:15:37,067 views Gasto creado exitosamente: 1000.00 Bs en proyecto Galpon
INFO 2026-01-07 19:15:37,117 log "POST /api/gastos/ HTTP/1.1" 201 442
INFO 2026-01-07 19:15:37,126 log "OPTIONS /api/proyectos/1/ HTTP/1.1" 200 0
INFO 2026-01-07 19:15:37,264 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:15:37,267 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:15:37,282 log "GET /api/proyectos/1/ HTTP/1.1" 200 181
INFO 2026-01-07 19:15:37,323 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 444
INFO 2026-01-07 19:15:37,417 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:15:37,455 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:15:37,503 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 444
INFO 2026-01-07 19:15:42,967 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:15:42,970 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 37
INFO 2026-01-07 19:15:42,976 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 444
INFO 2026-01-07 19:15:43,086 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 37
INFO 2026-01-07 19:15:43,109 log "GET /api/categorias/ HTTP/1.1" 200 1016
INFO 2026-01-07 19:15:43,153 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 444
INFO 2026-01-07 19:15:45,308 log "GET /api/proveedores/ HTTP/1.1" 200 467
INFO 2026-01-07 19:15:45,380 log "GET /api/proveedores/ HTTP/1.1" 200 467
